intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
180000,0.01683816651075772,0.07003891050583658,0.01683816651075772,0.01644962302947224,1.3333333333333333,1.0,0.6666666666666666,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.07003891050583658,180000,0,0,data/metagenome_analyses/sourmash/Sept_2021_AD/sigs/MET1427.fastq.gz,,b73a27c6,10690000
290000,0.08923076923076922,0.11284046692607004,0.08923076923076922,0.08783783783783784,1.3448275862068966,1.0,0.6032019201564105,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.11284046692607004,290000,0,0,data/metagenome_analyses/sourmash/Sept_2021_AD/sigs/MET1428.fastq.gz,,f9ca19e4,3250000
170000,0.01710261569416499,0.06614785992217899,0.01710261569416499,0.01915991156963891,1.5294117647058822,1.0,0.8483650059915269,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.06614785992217899,170000,0,0,data/metagenome_analyses/sourmash/Sept22_2021_AD/sigs/MET1429.fastq.gz,,516d6f45,9940000
220000,0.017133956386292833,0.08560311284046693,0.017133956386292833,0.019428571428571427,1.5454545454545454,1.0,0.9403709484353274,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.08560311284046693,220000,0,0,data/metagenome_analyses/sourmash/Sept22_2021_AD/sigs/MET1430.fastq.gz,,43d0d936,12840000
150000,0.07075471698113207,0.058365758754863814,0.07075471698113207,0.05642633228840126,1.2,1.0,0.4000000000000001,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.058365758754863814,150000,0,0,data/metagenome_analyses/sourmash/Sept22_2021_AD/sigs/MET1431.fastq.gz,,0a88a8c8,2120000
260000,0.039816232771822356,0.10116731517509728,0.039816232771822356,0.037383177570093455,1.2307692307692308,1.0,0.5044183480232308,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.10116731517509728,260000,0,0,data/metagenome_analyses/sourmash/Sept22_2021_AD/sigs/MET1432.fastq.gz,,18a10acb,6530000
510000,0.19318181818181818,0.19844357976653695,0.19318181818181818,0.2014218009478673,1.6666666666666667,1.0,1.0966377611066322,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.19844357976653695,510000,0,0,data/metagenome_analyses/sourmash/Sept22_2021_AD/sigs/MET1433.fastq.gz,,67f92ad8,2640000
210000,0.08139534883720931,0.08171206225680934,0.08139534883720931,0.065,1.2380952380952381,1.0,0.5259695722470125,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.08171206225680934,210000,0,0,data/metagenome_analyses/sourmash/Sept22_2021_AD/sigs/MET1434.fastq.gz,,a1dca658,2580000
360000,0.18090452261306533,0.14007782101167315,0.18090452261306533,0.1611842105263158,1.3611111111111112,1.0,0.6303780954394566,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.14007782101167315,360000,0,0,data/metagenome_analyses/sourmash/Sept22_2021_AD/sigs/MET1435.fastq.gz,,9dbf3acc,1990000
280000,0.013598834385624089,0.10894941634241245,0.013598834385624089,0.012237762237762238,1.5,1.0,0.5669467095138409,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.10894941634241245,280000,0,0,data/metagenome_analyses/sourmash/Sept_2021_AD/sigs/MET1436.fastq.gz,,6831493f,20590000
410000,0.012108682811577082,0.15953307392996108,0.012108682811577082,0.02074763011983545,2.8292682926829267,2.0,2.1964765468135465,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.15953307392996108,410000,0,0,data/metagenome_analyses/sourmash/Sept_2021_AD/sigs/MET1437.fastq.gz,,7bad6582,33860000
260000,0.04173354735152488,0.10116731517509728,0.04173354735152488,0.0421792618629174,1.8461538461538463,2.0,0.9880948137434715,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.10116731517509728,260000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1438.fastq.gz,,ab779206,6230000
180000,0.014937759336099586,0.07003891050583658,0.014937759336099586,0.017427884615384616,1.6111111111111112,1.0,0.7556372504853025,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.07003891050583658,180000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1439.fastq.gz,,39f1b442,12050000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1440.fastq.gz,NA,NA,NA
170000,0.1,0.06614785992217899,0.1,0.08547008547008547,1.1764705882352942,1.0,0.3812200410828153,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.06614785992217899,170000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1441.fastq.gz,,7da13a87,1700000
190000,0.01973001038421599,0.07392996108949416,0.01973001038421599,0.021574344023323616,1.9473684210526316,2.0,0.886963134018564,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.07392996108949416,190000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1442.fastq.gz,,6a7da165,9630000
450000,0.059445178335535004,0.17509727626459143,0.059445178335535004,0.07282415630550622,1.8222222222222222,2.0,0.901576123337813,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.17509727626459143,450000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1443.fastq.gz,,ddacc7e9,7570000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1444.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1445.fastq.gz,NA,NA,NA
480000,0.11162790697674418,0.1867704280155642,0.11162790697674418,0.1373534338358459,1.7083333333333333,1.0,1.1539485353438526,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.1867704280155642,480000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1446.fastq.gz,,cc9cf884,4300000
490000,0.1136890951276102,0.19066147859922178,0.1136890951276102,0.15905511811023623,2.061224489795918,2.0,1.331075417071047,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.19066147859922178,490000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1447.fastq.gz,,664dc609,4310000
190000,0.06333333333333334,0.07392996108949416,0.06333333333333334,0.06855791962174941,1.5263157894736843,1.0,0.6781104593013224,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.07392996108949416,190000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1448.fastq.gz,,bde75fa0,3000000
170000,0.09444444444444444,0.06614785992217899,0.09444444444444444,0.09125475285171103,1.411764705882353,1.0,0.49215295678475035,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.06614785992217899,170000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1449.fastq.gz,,6300979a,1800000
250000,0.01594387755102041,0.09727626459143969,0.01594387755102041,0.019902697921273773,1.8,2.0,0.894427190999916,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.09727626459143969,250000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1450.fastq.gz,,fb3754dc,15680000
310000,0.019948519948519948,0.12062256809338522,0.019948519948519948,0.01799370220422852,1.2903225806451613,1.0,0.5201456611805516,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.12062256809338522,310000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1451.fastq.gz,,cbebc0f5,15540000
290000,0.003840042372881356,0.11284046692607004,0.003840042372881356,0.002547184287248734,2.8620689655172415,2.0,1.870351947906292,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.11284046692607004,290000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1452.fastq.gz,,c1ab4c2c,75520000
150000,0.00253592561284869,0.058365758754863814,0.00253592561284869,0.0016098738932116983,2.4,2.0,1.4047538337136987,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.058365758754863814,150000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1453.fastq.gz,,10abca42,59150000
1150000,0.023023023023023025,0.4474708171206226,0.023023023023023025,0.025469863901490603,3.417391304347826,3.0,2.3992122210558025,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.4474708171206226,1150000,0,110000,data/metagenome_analyses/strain_tracking/sigs/MET1454.fastq.gz,,86dc043c,49950000
350000,0.012535816618911174,0.13618677042801555,0.012535816618911174,0.008465101421498164,1.5142857142857142,1.0,0.6490180966628885,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.13618677042801555,350000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1455.fastq.gz,,27d572c7,27920000
200000,0.004763038818766373,0.07782101167315175,0.004763038818766373,0.00369293627720594,2.35,2.0,1.2359207094308275,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.07782101167315175,200000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1456.fastq.gz,,8b2a3df4,41990000
310000,0.006105968091392555,0.12062256809338522,0.006105968091392555,0.004740389600770313,2.064516129032258,2.0,1.1052801096136655,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.12062256809338522,310000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1457.fastq.gz,,1c694980,50770000
890000,0.032756716967243284,0.3463035019455253,0.032756716967243284,0.046405228758169936,3.191011235955056,3.0,2.192307308967519,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.3463035019455253,890000,0,50000,data/metagenome_analyses/strain_tracking/sigs/MET1458.fastq.gz,,f2ae4351,27170000
520000,0.02620967741935484,0.20233463035019456,0.02620967741935484,0.028052425845021843,2.3461538461538463,2.0,1.4261920167491657,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.20233463035019456,520000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1459.fastq.gz,,5ef6fb38,19840000
230000,0.0107981220657277,0.08949416342412451,0.0107981220657277,0.010821716801173881,2.5652173913043477,2.0,1.0964800185146513,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.08949416342412451,230000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1460.fastq.gz,,276faad9,21300000
700000,0.07438894792773645,0.2723735408560311,0.07438894792773645,0.1261319534282018,2.7857142857142856,2.0,2.144047288543377,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.2723735408560311,700000,0,40000,data/metagenome_analyses/strain_tracking/sigs/MET1461.fastq.gz,,98c88330,9410000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1462.fastq.gz,NA,NA,NA
660000,0.014748603351955308,0.25680933852140075,0.014748603351955308,0.018978333069745373,3.6363636363636362,3.0,2.526444163284207,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.25680933852140075,660000,0,40000,data/metagenome_analyses/strain_tracking/sigs/MET1463.fastq.gz,,d795d1d5,44750000
210000,0.0035526983589917105,0.08171206225680934,0.0035526983589917105,0.0023415846315588264,2.3333333333333335,2.0,1.4584183648679576,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.08171206225680934,210000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1464.fastq.gz,,b73215fe,59110000
200000,0.003305785123966942,0.07782101167315175,0.003305785123966942,0.0020171209288595885,2.05,2.0,0.6689544080129826,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.07782101167315175,200000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1465.fastq.gz,,7536a9fe,60500000
1260000,0.22540250447227192,0.4827586206896552,0.22540250447227192,0.28725868725868725,2.9523809523809526,2.0,2.0113059125659882,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.4827586206896552,1260000,0,90000,data/metagenome_analyses/strain_tracking/sigs/MET1467.fastq.gz,,b5375c3f,5590000
1540000,0.29277566539923955,0.5900383141762452,0.29277566539923955,0.3817056396148556,3.603896103896104,2.0,3.284000631097649,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.5900383141762452,1540000,0,140000,data/metagenome_analyses/strain_tracking/sigs/MET1468.fastq.gz,,762c8d58,5260000
390000,0.04452054794520548,0.14942528735632185,0.04452054794520548,0.05263157894736842,1.5128205128205128,1.0,0.7802627720360482,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.14942528735632185,390000,0,80000,data/metagenome_analyses/strain_tracking/sigs/MET1469.fastq.gz,,5104a6ad,8760000
520000,0.1092436974789916,0.19923371647509577,0.1092436974789916,0.13582089552238805,1.75,1.0,1.0166876836835619,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.19923371647509577,520000,0,60000,data/metagenome_analyses/strain_tracking/sigs/MET1470.fastq.gz,,70c29539,4760000
180000,0.008583690987124463,0.06896551724137931,0.008583690987124463,0.008570708343836652,1.8888888888888888,2.0,0.9362388636862621,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.06896551724137931,180000,0,40000,data/metagenome_analyses/strain_tracking/sigs/MET1471.fastq.gz,,f763d93a,20970000
420000,0.03,0.16091954022988506,0.03,0.032778355879292405,1.5,1.0,0.6636838030841121,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.16091954022988506,420000,0,60000,data/metagenome_analyses/strain_tracking/sigs/MET1472.fastq.gz,,6e626a9b,14000000
580000,0.06047966631908238,0.2222222222222222,0.06047966631908238,0.06102635228848821,1.5172413793103448,1.0,0.932948224721978,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.2222222222222222,580000,0,60000,data/metagenome_analyses/strain_tracking/sigs/MET1473.fastq.gz,,faaf5ad4,9590000
480000,0.04293381037567084,0.1839080459770115,0.04293381037567084,0.04630715123094959,1.6458333333333333,1.0,0.923976535897362,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.1839080459770115,480000,0,90000,data/metagenome_analyses/strain_tracking/sigs/MET1474.fastq.gz,,5aa2139c,11180000
1890000,0.19605809128630705,0.7241379310344828,0.19605809128630705,0.5655802861685215,7.529100529100529,4.0,8.434964378032486,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.7241379310344828,1890000,0,120000,data/metagenome_analyses/strain_tracking/sigs/MET1475.fastq.gz,,537aa4e5,9640000
1840000,0.28177641653905056,0.7049808429118773,0.28177641653905056,0.6398058252427185,7.163043478260869,4.0,8.51249359817552,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.7049808429118773,1840000,0,200000,data/metagenome_analyses/strain_tracking/sigs/MET1476.fastq.gz,,da3cf823,6530000
110000,0.004554865424430642,0.04247104247104247,0.004554865424430642,0.0016970245502884941,1.3636363636363635,1.0,0.4810456929208347,GCA_000363005.1_Stap_aure_M1216_V1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,bdf0b4ec824500197158c826a4bce4ee,0.04247104247104247,110000,0,140000,data/metagenome_analyses/strain_tracking/sigs/MET1477.fastq.gz,,d99da4d4,24150000
110000,0.004554865424430642,0.038910505836575876,0.004140786749482402,0.0016970245502884941,1.5,1.0,0.9219544457292888,GCA_008619595.1_ASM861959v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,b4ddbb90e4f439c8809954cb2553e0bf,0.042801556420233464,100000,1,40000,data/metagenome_analyses/strain_tracking/sigs/MET1477.fastq.gz,,d99da4d4,24150000
210000,0.012995049504950494,0.07473309608540925,0.012995049504950494,0.009297520661157025,1.7142857142857142,1.0,1.3502330360721735,GCA_002123435.1_ASM212343v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,faf89fd70be4dd996c449f6dd412277b,0.07473309608540925,210000,0,80000,data/metagenome_analyses/strain_tracking/sigs/MET1478.fastq.gz,,db3b72f7,16160000
440000,0.06790123456790123,0.1685823754789272,0.06790123456790123,0.09445100354191263,1.8181818181818181,1.0,1.2297953871335165,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.1685823754789272,440000,0,50000,data/metagenome_analyses/strain_tracking/sigs/MET1479.fastq.gz,,e44084fa,6480000
820000,0.05012224938875306,0.31417624521072796,0.05012224938875306,0.08703535811423391,2.341463414634146,2.0,1.5477719012883029,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.31417624521072796,820000,0,50000,data/metagenome_analyses/strain_tracking/sigs/MET1480.fastq.gz,,63a0fa12,16360000
690000,0.005082872928176795,0.26436781609195403,0.005082872928176795,0.005893765786872643,2.3333333333333335,2.0,1.2237583671063508,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.26436781609195403,690000,0,90000,data/metagenome_analyses/strain_tracking/sigs/MET1481.fastq.gz,,3c308bdf,135750000
920000,0.00412500560462718,0.3524904214559387,0.00412500560462718,0.003537553028060829,2.7282608695652173,2.0,1.4073043988695215,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.3524904214559387,920000,0,110000,data/metagenome_analyses/strain_tracking/sigs/MET1482.fastq.gz,,4e62e9a3,223030000
160000,0.02572347266881029,0.05693950177935943,0.02572347266881029,0.023980815347721823,1.25,1.0,0.4330127018922193,GCA_002123435.1_ASM212343v1_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,faf89fd70be4dd996c449f6dd412277b,0.05693950177935943,160000,0,20000,data/metagenome_analyses/strain_tracking/sigs/MET1483.fastq.gz,,70f04575,6220000
240000,0.008869179600886918,0.09195402298850575,0.008869179600886918,0.00819000819000819,1.25,1.0,0.5204164998665332,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.09195402298850575,240000,0,30000,data/metagenome_analyses/strain_tracking/sigs/MET1484.fastq.gz,,8397d615,27060000
100000,0.011947431302270013,0.038314176245210725,0.011947431302270013,0.012109623964308477,1.9,2.0,0.3,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.038314176245210725,100000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1485.fastq.gz,,9752e180,8370000
190000,0.011189634864546525,0.07224334600760456,0.011189634864546525,0.010815822002472188,1.8421052631578947,2.0,0.9326339550878605,GCA_900251765.1_M3842_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,26bd62f7658887190e586630d402baab,0.07224334600760456,190000,0,30000,data/metagenome_analyses/strain_tracking/sigs/MET1486.fastq.gz,,44f9be80,16980000
150000,0.017361111111111112,0.05747126436781609,0.017361111111111112,0.017119244391971666,1.9333333333333333,2.0,0.24944382578492946,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.05747126436781609,150000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1487.fastq.gz,,7889ddfe,8640000
110000,0.009243697478991597,0.0421455938697318,0.009243697478991597,0.008225108225108226,1.7272727272727273,2.0,0.4453617714151233,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.0421455938697318,110000,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1488.fastq.gz,,d3c41054,11900000
570000,0.00851000298596596,0.21839080459770116,0.00851000298596596,0.011751380433243664,2.912280701754386,2.0,1.7994219515730645,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.21839080459770116,570000,0,40000,data/metagenome_analyses/strain_tracking/sigs/MET1489.fastq.gz,,2178e5d6,66980000
460000,0.013493693165151071,0.17624521072796934,0.013493693165151071,0.014140964257877742,2.760869565217391,2.0,2.034322690497681,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.17624521072796934,460000,0,60000,data/metagenome_analyses/strain_tracking/sigs/MET1490.fastq.gz,,b16afe7a,34090000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1491.fastq.gz,NA,NA,NA
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs/MET1492.fastq.gz,NA,NA,NA
360000,0.002228136411462524,0.13793103448275862,0.002228136411462524,0.0022253048956707706,2.138888888888889,2.0,0.8548156974127289,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.13793103448275862,360000,0,60000,data/metagenome_analyses/strain_tracking/sigs/MET1493.fastq.gz,,726d8f41,161570000
260000,0.0021143368301211676,0.09961685823754789,0.0021143368301211676,0.0024469820554649264,2.423076923076923,2.0,1.1493502151910717,GCA_900097895.1_12291_8_59_genomic.fna,data/metagenome_analyses/strain_tracking/saureus/genomes/final_drep/dereplicated_genomes/genome.sig,cc3075043a941cf037109aa7c375643a,0.09961685823754789,260000,0,40000,data/metagenome_analyses/strain_tracking/sigs/MET1494.fastq.gz,,6300e3e3,122970000
