MET1549	groot-db_RESFINDER__erm(C)_15_U82607	1257	735
MET1549	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	1385	735
MET1549	groot-db_RESFINDER__erm(C)_16_AF019140	982	735
MET1549	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	1013	736
MET1549	groot-db_RESFINDER__erm(C)_3_M17990	987	735
MET1548	groot-db_RESFINDER__erm(C)_16_AF019140	930	735
MET1548	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	1131	735
MET1548	groot-db_RESFINDER__erm(C)_3_M17990	925	735
MET1548	groot-db_RESFINDER__erm(C)_10_Y09002	867	735
MET1548	groot-db_RESFINDER__erm(C)_14_M12730	864	735
MET1548	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	866	736
MET1548	groot-db_RESFINDER__erm(C)_15_U82607	1064	735
MET1548	groot-db_RESFINDER__erm(C)_13_M13761	970	735
MET1898	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	153	1377
MET1898	groot-db_RESFINDER__erm(X)_4_NC_005206	686	855
MET1896	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	44	1377
MET1896	groot-db_RESFINDER__tet(L)_8_AY081910	40	1377
MET1896	groot-db_RESFINDER__tet(L)_4_D00006	41	1377
MET1897	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	282	1545
MET1897	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	307	1377
MET1897	groot-db_RESFINDER__erm(X)_4_NC_005206	219	855
MET1897	groot-db_RESFINDER__tet(L)_8_AY081910	275	1377
MET1897	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	283	762
MET1897	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	227	900
MET1903	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	65	1377
MET1903	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	89	762
MET1894	groot-db_RESFINDER__tet(L)_4_D00006	85	1377
MET1894	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	92	1377
MET1894	groot-db_CARD__gb|M11036|+|0-1377|ARO:3000179|tet(L)	76	1377
MET1894	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	72	762
MET1900	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	253	1377
MET1900	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	188	762
MET1900	groot-db_RESFINDER__tet(L)_8_AY081910	220	1377
MET1900	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	181	1545
MET1905	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	181	900
MET1905	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	194	762
MET1905	groot-db_RESFINDER__tet(L)_8_AY081910	173	1377
MET1905	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	304	1545
MET1905	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	189	1377
MET1914	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	44	900
MET1914	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	60	762
MET1914	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	83	1377
MET1914	groot-db_RESFINDER__tet(L)_8_AY081910	74	1377
MET1915	groot-db_CARD__gb|CP004067|+|52914-53709|ARO:3002647|APH(3')-IIIa	234	796
MET1915	groot-db_ARGANNOT__(AGly)Sat4A:X92945:38870-39412:543	97	543
MET1915	groot-db_ARGANNOT__(AGly)Aph3-III:V01547:535-1329:795	234	795
MET1920	groot-db_CARD__gb|U01945|+|373-916|ARO:3002897|SAT-4	10	544
MET1920	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	31	900
MET1920	groot-db_ARGANNOT__(AGly)Sat4A:X92945:38870-39412:543	10	543
MET1920	groot-db_ARGANNOT__(Tet)TetL:FN435329:1-1377:1377	40	1377
MET1919	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	81	1545
MET1919	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	28	762
MET3523	groot-db_CARD__gb|NC_013452|+|2917-4297|ARO:3000178|tet(K)	203	1381
MET3523	groot-db_ARGANNOT__(Tet)TetK:M16217:305-1684:1380	203	1380
MET3523	groot-db_RESFINDER__tet(K)_2_J01764	114	888
MET3525	groot-db_RESFINDER__tet(K)_2_J01764	202	888
MET3525	groot-db_CARD__gb|NC_013452|+|2917-4297|ARO:3000178|tet(K)	311	1381
MET3525	groot-db_ARGANNOT__(Tet)TetK:M16217:305-1684:1380	309	1380
MET3522	groot-db_RESFINDER__tet(K)_2_J01764	709	888
MET3522	groot-db_ARGANNOT__(Tet)TetK:M16217:305-1684:1380	1088	1380
MET3522	groot-db_CARD__gb|NC_013452|+|2917-4297|ARO:3000178|tet(K)	1088	1381
MET3524	groot-db_RESFINDER__tet(K)_2_J01764	1237	888
MET3524	groot-db_CARD__gb|NC_013452|+|2917-4297|ARO:3000178|tet(K)	1927	1381
MET3524	groot-db_ARGANNOT__(Tet)TetK:M16217:305-1684:1380	1927	1380
MET0914	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	121	735
MET0914	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	102	762
MET0914	groot-db_RESFINDER__erm(C)_10_Y09002	130	735
MET0914	groot-db_RESFINDER__blaZ_35_AJ302698	212	846
MET0914	groot-db_RESFINDER__erm(C)_13_M13761	140	735
MET0914	groot-db_ARGANNOT__(AGly)Spc:X02588:331-1113:783	108	783
MET0914	groot-db_RESFINDER__erm(C)_3_M17990	136	735
MET0914	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	639	900
MET0919	groot-db_RESFINDER__mef(A)_10_AF376746	307	1218
MET0919	groot-db_CARD__gb|AY769934|+|27-993|ARO:3003096|CfxA5	148	967
MET0919	groot-db_ARGANNOT__(Bla)cfxA5:AY769934:28-993:966	147	966
MET0919	groot-db_ARGANNOT__(Tet)TetK:M16217:305-1684:1380	50	1380
MET0919	groot-db_CARD__gb|AF118110|-|71-1037|ARO:3003002|CfxA2	150	967
MET0919	groot-db_CARD__gb|AY769933|+|0-966|ARO:3003005|CfxA4	153	967
MET0919	groot-db_RESFINDER__cfxA2_1_AF504914	103	966
MET0919	groot-db_CARD__gb|AF472622|+|52-1018|ARO:3003003|CfxA3	157	967
MET0919	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	198	1545
MET0919	groot-db_CARD__gb|NC_013452|+|2917-4297|ARO:3000178|tet(K)	50	1381
MET0919	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	352	1465
MET0919	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	351	1464
MET0919	groot-db_RESFINDER__cfxA3_1_AF472622	156	966
MET0919	groot-db_ARGANNOT__(Bla)cfxA4:AY769933:1-966:966	152	966
MET0919	groot-db_ARGANNOT__(MLS)Erm36:AF462611:186-1031:846	80	846
MET0921	groot-db_RESFINDER__mef(A)_10_AF376746	59	1218
MET4579	groot-db_ARGANNOT__(Bla)TEM-192:JF949915:1-754:754	118	754
MET4579	groot-db_RESFINDER__sul2_14_AJ514834	66	819
MET4579	groot-db_CARD__gb|AF188199|+|214-1075|ARO:3000936|TEM-70	123	862
MET4579	groot-db_ARGANNOT__(Bla)TEM-183:HQ529916:111-971:861	170	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-90:AF351241:90-950:861	161	861
MET4579	groot-db_CARD__gb|Y17584|+|0-858|ARO:3000899|TEM-29	128	858
MET4579	groot-db_RESFINDER__blaTEM-29_1_DQ269440	128	861
MET4579	groot-db_CARD__gb|JN227084|+|308-1169|ARO:3001046|TEM-186	106	862
MET4579	groot-db_ARGANNOT__(Bla)TEM-33:GU371926:50305-51165:861	142	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-186:JN227084:309-1169:861	106	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-6:X57972:340-1200:861	136	861
MET4579	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	54	736
MET4579	groot-db_RESFINDER__sul2_15_FJ968160	56	816
MET4579	groot-db_ARGANNOT__(Bla)TEM-1:JQ735917:1-861:861	96	810
MET4579	groot-db_ARGANNOT__(Bla)TEM-176:GU550123:145-1005:861	127	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-156:AM115459:209-1069:861	164	861
MET4579	groot-db_CARD__gb|AJ634602|-|0-861|ARO:3000999|TEM-135	69	861
MET4579	groot-db_CARD__gb|NC_002156|+|1429-2290|ARO:3000979|TEM-116	131	862
MET4579	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	60	900
MET4579	groot-db_ARGANNOT__(Bla)TEM-95:AJ308558:124-1084:861	123	861
MET4579	groot-db_RESFINDER__erm(C)_14_M12730	54	735
MET4579	groot-db_ARGANNOT__(Bla)TEM-154:FJ807656:1-861:861	131	861
MET4579	groot-db_RESFINDER__sul2_10_AM183225	66	819
MET4579	groot-db_RESFINDER__erm(C)_16_AF019140	65	735
MET4579	groot-db_ARGANNOT__(Bla)TEM-81:AF427127:209-1069:861	126	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-34:KC292503:4335-5195:861	142	861
MET4579	groot-db_CARD__gb|HQ529916|+|110-971|ARO:3001045|TEM-183	170	862
MET4579	groot-db_CARD__gb|AY368237|+|0-861|ARO:3000990|TEM-128	115	861
MET4579	groot-db_RESFINDER__erm(C)_3_M17990	66	735
MET4579	groot-db_ARGANNOT__(Bla)TEM-171:GQ149347:5270-6030:861	175	861
MET4579	groot-db_RESFINDER__erm(C)_13_M13761	83	735
MET4579	groot-db_RESFINDER__blaTEM-1C_5_FJ560503	170	861
MET4579	groot-db_CARD__gb|AF516720|+|214-1075|ARO:3000968|TEM-105	124	862
MET4579	groot-db_RESFINDER__sul2_1_AF542061	52	816
MET4579	groot-db_RESFINDER__blaTEM-1A_4_HM749966	199	861
MET4579	groot-db_CARD__gb|AY055428|-|20268-21084|ARO:3000412|sul2	69	817
MET4579	groot-db_ARGANNOT__(Bla)TEM-213:KF663615:1-858:858	108	858
MET4579	groot-db_RESFINDER__mef(A)_10_AF376746	128	1218
MET4579	groot-db_CARD__gb|AF427127|+|208-1069|ARO:3000948|TEM-81	126	862
MET4579	groot-db_ARGANNOT__(Bla)TEM-70:AF188199:215-1075:861	123	861
MET4579	groot-db_RESFINDER__blaTEM-1B_1_JF910132	149	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-127:AY368236:1-861:861	120	861
MET4579	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	110	1464
MET4579	groot-db_CARD__gb|KC292503|+|4334-5195|ARO:3000904|TEM-34	142	862
MET4579	groot-db_ARGANNOT__(Bla)TEM-76:AF190694:209-1069:861	125	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-55:DQ286729:1-861:861	147	861
MET4579	groot-db_CARD__gb|AL513383|+|161910-162771|ARO:3000873|TEM-1	158	862
MET4579	groot-db_ARGANNOT__(Bla)TEM-215:KP050492:1-861:861	117	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-126:AY628199:204-1064:861	101	861
MET4579	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	109	1465
MET4579	groot-db_ARGANNOT__(Bla)TEM-105:AF516720:215-1075:861	124	861
MET4579	groot-db_CARD__gb|AM941159|+|208-1069|ARO:3001022|TEM-156	164	862
MET4579	groot-db_CARD__gb|AF190694|+|208-1069|ARO:3000942|TEM-76	125	862
MET4579	groot-db_ARGANNOT__(Sul)SulII:EU360945:1617-2432:816	65	816
MET4579	groot-db_CARD__gb|GU550123|+|144-1005|ARO:3001041|TEM-176	127	862
MET4579	groot-db_CARD__gb|GU371926|-|50304-51165|ARO:3000903|TEM-33	99	862
MET4579	groot-db_RESFINDER__blaTEM-135_1_GQ896333	119	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-116:AY425988:6-866:861	131	861
MET4579	groot-db_CARD__gb|FR717535|+|0-861|ARO:3000910|TEM-40	163	861
MET4579	groot-db_ARGANNOT__(Bla)TEM-135:JQ060998:1-861:861	126	861
MET0924	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	2801	735
MET0924	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	4497	736
MET0924	groot-db_RESFINDER__erm(C)_14_M12730	4488	735
MET0924	groot-db_RESFINDER__erm(C)_3_M17990	4902	735
MET0924	groot-db_RESFINDER__erm(C)_16_AF019140	4840	735
MET0924	groot-db_RESFINDER__erm(C)_13_M13761	6134	735
MET0928	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	569	900
MET0928	groot-db_RESFINDER__erm(C)_13_M13761	90	735
MET1009	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	108	735
MET1009	groot-db_RESFINDER__erm(C)_13_M13761	133	735
MET1010	groot-db_ARGANNOT__(MLS)MsrA:AY591760:274-1740:1467	289	1467
MET1007	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	476	900
MET1007	groot-db_ARGANNOT__(MLS)ErmCX:AF024666:2208-2969:762	230	762
MET1007	groot-db_RESFINDER__erm(X)_2_X51472	242	762
MET1007	groot-db_ARGANNOT__(MLS)MsrA:AY591760:274-1740:1467	4400	1467
MET1007	groot-db_RESFINDER__msr(A)_1_X52085	4037	1467
MET1018	groot-db_RESFINDER__erm(C)_13_M13761	233	735
MET1018	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	230	735
MET1018	groot-db_RESFINDER__erm(C)_10_Y09002	210	735
MET1018	groot-db_RESFINDER__erm(C)_15_U82607	228	735
MET1018	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	225	736
MET1018	groot-db_RESFINDER__erm(C)_14_M12730	225	735
MET1018	groot-db_RESFINDER__erm(C)_16_AF019140	228	735
MET1012	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	30	1464
MET1012	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	30	1465
MET1016	groot-db_RESFINDER__erm(C)_16_AF019140	184	735
MET1016	groot-db_RESFINDER__erm(C)_13_M13761	186	735
MET1016	groot-db_RESFINDER__erm(C)_15_U82607	192	735
MET1016	groot-db_RESFINDER__erm(C)_10_Y09002	170	735
MET1016	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	196	735
MET0945	groot-db_CARD__gb|NC_002156|+|1429-2290|ARO:3000979|TEM-116	237	862
MET0945	groot-db_ARGANNOT__(Bla)TEM-171:GQ149347:5270-6030:861	217	861
MET0945	groot-db_ARGANNOT__(Bla)TEM-116:AY425988:6-866:861	237	861
MET0955	groot-db_ARGANNOT__(MLS)ErmCX:AF024666:2208-2969:762	111	762
MET0955	groot-db_RESFINDER__erm(X)_2_X51472	108	762
MET1026	groot-db_RESFINDER__blaZ_35_AJ302698	146	846
MET1024	groot-db_ARGANNOT__(Bla)BlaZ:AB245469:2235-3080:861	170	846
MET1029	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	293	1545
MET1031	groot-db_RESFINDER__tet(M)_2_X90939	93	1920
MET1031	groot-db_CARD__gb|AF472622|+|52-1018|ARO:3003003|CfxA3	26	967
MET1031	groot-db_RESFINDER__mef(A)_10_AF376746	133	1218
MET1031	groot-db_RESFINDER__aph(3'')-Ib_2_AF024602	17	804
MET1031	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	136	1465
MET1031	groot-db_ARGANNOT__(AGly)StrA:AB366441:22458-23261:804	17	804
MET1031	groot-db_ARGANNOT__(AGly)aph(3'')-Ib:KP119857:3336-3827:492	10	492
MET1031	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	133	1464
MET1031	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	110	1545
MET1021	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	449	1545
MET1256	groot-db_RESFINDER__sul1_18_AY260546	52	840
MET1256	groot-db_RESFINDER__sul1_10_DQ143913	37	831
MET1256	groot-db_RESFINDER__sul1_9_AY963803	62	852
MET1256	groot-db_RESFINDER__sul1_17_AM746675	53	840
MET1256	groot-db_RESFINDER__sul1_30_JF262178	42	840
MET1256	groot-db_CARD__gb|AF472622|+|52-1018|ARO:3003003|CfxA3	95	967
MET1256	groot-db_ARGANNOT__(AGly)StrB:FJ474091:264-1100:837	24	837
MET1256	groot-db_RESFINDER__sul1_33_AJ564903	47	840
MET1256	groot-db_RESFINDER__mef(A)_10_AF376746	526	1218
MET1256	groot-db_RESFINDER__sul1_19_DQ125241	51	840
MET1256	groot-db_RESFINDER__sul1_25_AY878717	49	840
MET1256	groot-db_RESFINDER__tet(M)_4_X75073	512	1920
MET1256	groot-db_RESFINDER__sul1_24_EU117158	49	840
MET1256	groot-db_RESFINDER__tet(M)_2_X90939	494	1920
MET1256	groot-db_RESFINDER__sul1_27_GU562437	48	840
MET1256	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	672	1465
MET1256	groot-db_CARD__gb|JF969163|+|1053-1893|ARO:3000410|sul1	56	841
MET1256	groot-db_RESFINDER__sul1_31_AM040449	48	840
MET1256	groot-db_RESFINDER__tet(M)_13_AM990992	543	1920
MET1256	groot-db_ARGANNOT__(Sul)SulI:AF071413:6700-7539:840	56	840
MET1256	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	671	1464
MET1256	groot-db_ARGANNOT__(Tet)TetM:U08812:1981-3900:1920	442	1920
MET1269	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	172	1464
MET1269	groot-db_RESFINDER__mef(A)_10_AF376746	124	1218
MET1269	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	172	1465
ERR5084109	groot-db_RESFINDER__sul1_8_JN581942	135	837
ERR5084110	groot-db_RESFINDER__tet(W)_1_DQ060146	218	1920
ERR5084110	groot-db_RESFINDER__sul1_8_JN581942	449	837
ERR5084110	groot-db_RESFINDER__sul1_10_DQ143913	328	831
ERR5084110	groot-db_RESFINDER__sul1_28_JN790946	295	840
ERR5084110	groot-db_ARGANNOT__(AGly)aph(6)-Id:KP119857:3827-4663:837	59	837
ERR5084110	groot-db_RESFINDER__sul1_9_AY963803	412	852
ERR5084110	groot-db_RESFINDER__sul1_30_JF262178	320	840
ERR5084110	groot-db_RESFINDER__sul1_27_GU562437	392	840
ERR5084110	groot-db_CARD__gb|JF969163|+|1053-1893|ARO:3000410|sul1	412	841
ERR5084110	groot-db_ARGANNOT__(Sul)SulI:AF071413:6700-7539:840	412	840
ERR5084110	groot-db_ARGANNOT__(AGly)aph(3'')-Ib:KP119857:3336-3827:492	68	492
ERR5084110	groot-db_CARD__gb|EU434751|+|658-2578|ARO:3000194|tetW	242	1920
ERR5084110	groot-db_RESFINDER__sul1_25_AY878717	356	840
ERR5084110	groot-db_RESFINDER__sul1_5_EU780013	338	867
ERR5084110	groot-db_RESFINDER__tet(W)_3_AJ427421	232	1920
ERR5084110	groot-db_RESFINDER__sul1_20_JF262165	445	840
ERR5084110	groot-db_RESFINDER__sul1_2_CP002151	440	927
ERR5084110	groot-db_RESFINDER__sul1_31_AM040449	389	840
ERR5084110	groot-db_ARGANNOT__(AGly)StrB:FJ474091:264-1100:837	63	837
ERR5084110	groot-db_RESFINDER__sul1_26_AY524415	338	840
ERR5084110	groot-db_RESFINDER__sul1_18_AY260546	357	840
ERR5084110	groot-db_RESFINDER__sul1_15_EF667294	407	840
ERR5084110	groot-db_ARGANNOT__(Tet)TetW:AJ222769:3687-5606:1920	245	1920
ERR5084110	groot-db_RESFINDER__sul1_33_AJ564903	340	840
ERR5084110	groot-db_RESFINDER__sul1_3_EU855787	412	927
ERR5084110	groot-db_RESFINDER__sul1_17_AM746675	353	840
ERR5084111	groot-db_CARD__gb|AF118110|-|71-1037|ARO:3003002|CfxA2	321	967
ERR5084111	groot-db_RESFINDER__cfxA3_1_AF472622	429	966
ERR5084111	groot-db_CARD__gb|AY769934|+|27-993|ARO:3003096|CfxA5	320	967
ERR5084111	groot-db_CARD__gb|AF472622|+|52-1018|ARO:3003003|CfxA3	429	967
ERR5084111	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	204	1464
ERR5084111	groot-db_ARGANNOT__(Bla)cfxA5:AY769934:28-993:966	320	966
ERR5084111	groot-db_RESFINDER__mef(A)_10_AF376746	362	1218
ERR5084111	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	201	1465
ERR5084111	groot-db_RESFINDER__cfxA2_1_AF504914	228	966
ERR5084111	groot-db_ARGANNOT__(Bla)cfxA4:AY769933:1-966:966	320	966
ERR5084111	groot-db_CARD__gb|AY769933|+|0-966|ARO:3003005|CfxA4	320	967
ERR5084129	groot-db_ARGANNOT__(Tet)TetW:AJ222769:3687-5606:1920	260	1920
ERR5084129	groot-db_RESFINDER__tet(W)_3_AJ427421	247	1920
ERR5084129	groot-db_CARD__gb|EU434751|+|658-2578|ARO:3000194|tetW	257	1920
ERR5084129	groot-db_RESFINDER__tet(W)_1_DQ060146	230	1920
ERR5084130	groot-db_ARGANNOT__(Phe)CmxA:AF024666:15877-17052:1176	68	1176
ERR5084130	groot-db_CARD__gb|AF024666|+|35934-37110|ARO:3002703|cmx	68	1177
ERR5084134	groot-db_RESFINDER__cfxA3_1_AF472622	64	966
ERR5084134	groot-db_ARGANNOT__(Bla)cfxA4:AY769933:1-966:966	43	966
ERR5084134	groot-db_CARD__gb|AF472622|+|52-1018|ARO:3003003|CfxA3	64	967
ERR5084134	groot-db_RESFINDER__mef(A)_10_AF376746	198	1218
ERR5084134	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	151	1464
ERR5084134	groot-db_CARD__gb|AY769934|+|27-993|ARO:3003096|CfxA5	43	967
ERR5084134	groot-db_ARGANNOT__(Bla)cfxA5:AY769934:28-993:966	43	966
ERR5084134	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	151	1465
ERR5084134	groot-db_CARD__gb|AF118110|-|71-1037|ARO:3003002|CfxA2	43	967
ERR5084134	groot-db_CARD__gb|AY769933|+|0-966|ARO:3003005|CfxA4	43	967
ERR5084139	groot-db_RESFINDER__sul2_14_AJ514834	55	819
ERR5084139	groot-db_ARGANNOT__(AGly)StrB:FJ474091:264-1100:837	99	837
ERR5084139	groot-db_RESFINDER__sul2_15_FJ968160	42	816
ERR5084139	groot-db_RESFINDER__sul2_17_U57647	42	816
ERR5084139	groot-db_ARGANNOT__(Sul)SulII:EU360945:1617-2432:816	57	816
ERR5084139	groot-db_CARD__gb|AF024666|+|35934-37110|ARO:3002703|cmx	168	1177
ERR5084139	groot-db_ARGANNOT__(Phe)CmxA:AF024666:15877-17052:1176	168	1176
ERR5084139	groot-db_RESFINDER__sul2_11_AY232670	55	816
ERR5084139	groot-db_RESFINDER__sul2_9_FJ197818	57	852
ERR5084139	groot-db_RESFINDER__sul2_10_AM183225	57	819
ERR5084139	groot-db_ARGANNOT__(Phe)Cmr:U85507:3518-4693:1172	152	1176
ERR5084139	groot-db_ARGANNOT__(AGly)aph(6)-Id:KP119857:3827-4663:837	94	837
ERR5084139	groot-db_CARD__gb|AY055428|-|20268-21084|ARO:3000412|sul2	57	817
ERR5084139	groot-db_RESFINDER__sul2_12_AF497970	42	816
ERR5084140	groot-db_ARGANNOT__(MLS)vgaa-LC:DQ823382:1-1569:1569	453	1569
ERR5084140	groot-db_ARGANNOT__(Phe)Cmr:U85507:3518-4693:1172	142	1176
ERR5084140	groot-db_RESFINDER__erm(C)_13_M13761	52	735
ERR5084140	groot-db_ARGANNOT__(AGly)aph(3'')-Ib:KP119857:3336-3827:492	34	492
ERR5084140	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	269	762
ERR5084140	groot-db_CARD__gb|AF024666|+|35934-37110|ARO:3002703|cmx	158	1177
ERR5084140	groot-db_ARGANNOT__(AGly)StrB:FJ474091:264-1100:837	32	837
ERR5084140	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	748	1545
ERR5084140	groot-db_ARGANNOT__(MLS)MsrA:AY591760:274-1740:1467	554	1467
ERR5084140	groot-db_ARGANNOT__(AGly)AadD:AF181950:3176-3946:771	239	771
ERR5084140	groot-db_ARGANNOT__(Phe)CmxA:AF024666:15877-17052:1176	158	1176
ERR5084166	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	50	1465
ERR5084166	groot-db_RESFINDER__mef(A)_10_AF376746	43	1218
ERR5084166	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	50	1464
ERR5084171	groot-db_ARGANNOT__(Bla)cfxA4:AY769933:1-966:966	40	966
ERR5084171	groot-db_RESFINDER__tet(M)_12_FR671418	86	1920
ERR5084171	groot-db_RESFINDER__cfxA3_1_AF472622	40	966
ERR5084171	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	191	1465
ERR5084171	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	189	1464
ERR5084171	groot-db_CARD__gb|AY769934|+|27-993|ARO:3003096|CfxA5	40	967
ERR5084171	groot-db_ARGANNOT__(Bla)cfxA5:AY769934:28-993:966	40	966
ERR5084171	groot-db_CARD__gb|AY769933|+|0-966|ARO:3003005|CfxA4	40	967
ERR5084171	groot-db_CARD__gb|AF472622|+|52-1018|ARO:3003003|CfxA3	40	967
ERR5084171	groot-db_CARD__gb|AF118110|-|71-1037|ARO:3003002|CfxA2	49	967
ERR5084171	groot-db_RESFINDER__mef(A)_10_AF376746	149	1218
ERR5084176	groot-db_ARGANNOT__(Agly)Aad9:M69221:271-1038:768	207	768
ERR5084176	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	150	1464
ERR5084176	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	152	1465
ERR5084176	groot-db_RESFINDER__mef(A)_10_AF376746	108	1218
ERR5084177	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	390	1464
ERR5084177	groot-db_RESFINDER__mef(A)_10_AF376746	377	1218
ERR5084177	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	391	1465
ERR5084181	groot-db_ARGANNOT__(Bla)TEM-171:GQ149347:5270-6030:861	19	861
ERR5084181	groot-db_ARGANNOT__(Bla)TEM-116:AY425988:6-866:861	22	861
ERR5084181	groot-db_CARD__gb|NC_002156|+|1429-2290|ARO:3000979|TEM-116	22	862
ERR5084186	groot-db_RESFINDER__mef(A)_10_AF376746	44	1218
ERR5084186	groot-db_ARGANNOT__(Agly)Aad9:M69221:271-1038:768	16126	768
ERR5084187	groot-db_CARD__gb|NG_048642|+|0-1152|ARO:3003862|ADC-18	316	1152
ERR5084187	groot-db_RESFINDER__blaZ_35_AJ302698	20	846
ERR5084190	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	117	1545
ERR5084191	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	288	1545
