feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KEGG47	ST	15	-0.00313541356517057	0.00255777914890382	1346	1346	0.221064939324111	0.603225073793982
KEGG56	ST	4603	-0.0352878011608586	0.028821003066468	1346	1346	0.221062467136606	0.603225073793982
KEGG18	ST	6	-0.00752598403069222	0.00615802020562239	1346	1346	0.222490258441991	0.604323653927391
KEGG21	ST	121	-0.0184233360689958	0.015092218270441	1346	1346	0.222553780767239	0.604323653927391
KEGG23	ST	121	-0.0180871980017722	0.0147865215647618	1346	1346	0.222712070805652	0.604323653927391
KEGG25	ST	6	-0.00751389206601782	0.00615552421683822	1346	1346	0.223039049324974	0.604323653927391
KEGG55	ST	15	-0.0032926664628031	0.00270484599653644	1346	1346	0.223822218587819	0.604323653927391
KEGG68	ST	15	-0.00329239970020839	0.00270463433456412	1346	1346	0.223823575528663	0.604323653927391
KEGG35	ST	1290	-0.00782497240384131	0.00634571284905534	1346	1346	0.225324464167148	0.604929322004349
KEGG47	ST	398	-0.00663007083441784	0.00544622524665056	1346	1346	0.225653659003529	0.604929322004349
KEGG49	ST	582	-0.00846051254800411	0.00692674631456563	1346	1346	0.224731243969479	0.604929322004349
KEGG69	ST	2990	-0.00840471329308177	0.00692794352124916	1346	1346	0.225518255092881	0.604929322004349
KEGG8	ST	1290	-0.00808540034283149	0.00654594061149342	1346	1346	0.226013229468811	0.604929322004349
KEGG17	ST	22	-0.00880307393316155	0.00727417784044419	1346	1346	0.227316569215323	0.606308838860281
KEGG52	ST	5522	-0.0136114159394108	0.0112465330011939	1346	1346	0.226935935481331	0.606308838860281
KEGG106	ST	22	-0.0425086786050686	0.0352005281250057	1346	1346	0.228660454537818	0.608838130681146
KEGG35	ST	6	-0.0097463024839464	0.00811856227990936	1346	1346	0.230276526475885	0.608927103516129
KEGG57	ST	5522	-0.0125145892550775	0.0103994845376652	1346	1346	0.22951360461609	0.608927103516129
KEGG6	ST	582	-0.00859742127191005	0.00712515484499254	1346	1346	0.229625382289769	0.608927103516129
KEGG61	ST	582	-0.00853516310648826	0.00706893464884265	1346	1346	0.229944971459448	0.608927103516129
KEGG4	ST	45	0.00437842192376232	0.00365395006440469	1346	1346	0.231262719520469	0.610485978288166
KEGG36	ST	22	-0.0111808016217339	0.00934024483460763	1346	1346	0.231712975327176	0.610627172994047
KEGG4	ST	4603	0.0060788413974971	0.005088149549538	1346	1346	0.232437365389659	0.61148906894818
KEGG15	ST	5	-0.00412577570647748	0.00345761214144667	1346	1346	0.2353432150788	0.612814279158899
KEGG3	ST	6	0.00816843821686583	0.00687590476222686	1346	1346	0.235784783956876	0.612814279158899
KEGG35	ST	121	-0.020083202350909	0.0169678320446401	1346	1346	0.236821137098429	0.612814279158899
KEGG55	ST	188	-0.00848192734071343	0.00711287052768666	1346	1346	0.234647619027963	0.612814279158899
KEGG60	ST	1290	-0.00901525443678726	0.00754103602949954	1346	1346	0.235456703563728	0.612814279158899
KEGG68	ST	188	-0.00848157639960476	0.0071114590086194	1346	1346	0.234574464542376	0.612814279158899
KEGG74	ST	8	-0.00277234171921889	0.00233912746067662	1346	1346	0.236658385246261	0.612814279158899
KEGG8	ST	22	-0.0111683054483869	0.00937590816880428	1346	1346	0.234027128577134	0.612814279158899
KEGG9	ST	97	0.00746489641604211	0.00627758697827876	1346	1346	0.234711947258281	0.612814279158899
KEGG95	ST	30	-0.0151429547205459	0.0127876285984565	1346	1346	0.236922999414909	0.612814279158899
KEGG134	ST	22	-0.0111082951741038	0.00946644546852966	1346	1346	0.24105788930748	0.618419725756238
KEGG48	ST	5	-0.0157974326948858	0.0134563306419646	1346	1346	0.240624348490876	0.618419725756238
KEGG66	ST	582	-0.00779740583690552	0.0065886915238564	1346	1346	0.239829721534426	0.618419725756238
KEGG7	ST	6	-0.0074148721311912	0.00632147157011123	1346	1346	0.241501140467511	0.618419725756238
KEGG84	ST	39	-0.0113482406437798	0.00967108954650165	1346	1345	0.241130114552865	0.618419725756238
KEGG9	ST	121	-0.0182279747423021	0.0155123214512347	1346	1346	0.2414709151779	0.618419725756238
KEGG21	ST	5522	-0.0111499274431285	0.00950920140038759	1346	1346	0.242026081895752	0.618734451889639
KEGG125	ST	5522	-0.0131537601989329	0.0112402804430978	1346	1346	0.242691913652468	0.619407719918987
KEGG106	ST	2990	-0.0395506711871466	0.0340800561459163	1346	1346	0.246061501343135	0.621973848357101
KEGG19	ST	121	-0.0183537117469152	0.0157582303068353	1346	1346	0.245628902851099	0.621973848357101
KEGG23	ST	22	-0.00956242082885228	0.0082382995800546	1346	1346	0.247237892239396	0.621973848357101
KEGG42	ST	97	0.00840032166237909	0.00718523625276681	1346	1346	0.246575286240197	0.621973848357101
KEGG57	ST	1290	-0.00771384555443143	0.00656730309812953	1346	1346	0.247290932854135	0.621973848357101
KEGG65	ST	22	-0.0128320620047784	0.0110387626667463	1346	1346	0.246470349325349	0.621973848357101
KEGG66	ST	6	-0.00721677819807282	0.00622620870141187	1346	1346	0.24733462975604	0.621973848357101
KEGG7	ST	97	0.00697833277702595	0.00602584609186169	1346	1346	0.247187266344494	0.621973848357101
KEGG80	ST	22	-0.0128325815901079	0.0110406663308205	1346	1346	0.246532471551379	0.621973848357101
KEGG14	ST	109	-0.0130827299169182	0.011345745173608	1346	1346	0.249295360446772	0.623384812136179
KEGG18	ST	582	-0.00836205828795845	0.00721121286082653	1346	1346	0.248656550983055	0.623384812136179
KEGG37	ST	8	-0.00690815436957107	0.00596898983539376	1346	1346	0.249515948197457	0.623384812136179
KEGG5	ST	398	-0.00712743075553028	0.00617793474759879	1346	1345	0.248834574829109	0.623384812136179
KEGG11	ST	97	0.00612901320618795	0.00534471128497851	1346	1346	0.251767382986871	0.623705962738543
KEGG134	ST	1290	-0.00795517707329445	0.006839398641625	1346	1346	0.252481361134576	0.623705962738543
KEGG191	ST	39	-0.0532415527626302	0.0464746904981515	1346	1324	0.252260330142967	0.623705962738543
KEGG25	ST	582	-0.00834560254367877	0.00723404762042409	1346	1346	0.251048239147161	0.623705962738543
KEGG36	ST	582	-0.00924029107536716	0.00802690516126994	1346	1346	0.250218790257014	0.623705962738543
KEGG45	ST	1290	-0.00644091730128916	0.00558717044371271	1346	1346	0.252393948033222	0.623705962738543
KEGG60	ST	97	0.0073872684180824	0.00642319032358306	1346	1346	0.251830454038273	0.623705962738543
KEGG30	ST	109	-0.0131147992235092	0.0114613195689334	1346	1346	0.252902961263615	0.62374624580882
KEGG22	ST	109	-0.0130923137392448	0.0114712603332084	1346	1346	0.254122760101599	0.62426410629408
KEGG60	ST	109	-0.012818701591045	0.0112251165188188	1346	1346	0.254145417539107	0.62426410629408
KEGG8	ST	582	-0.00922084251529545	0.00807945668678806	1346	1346	0.254329821082774	0.62426410629408
KEGG21	ST	582	-0.00762001103931503	0.00667631928025225	1346	1346	0.254944455686581	0.624776301435745
KEGG57	ST	6	-0.00960678584264811	0.00844235332801635	1346	1346	0.255459050499452	0.625042096532044
KEGG52	ST	6	-0.0102204210114052	0.00899525081968634	1346	1346	0.256193035292354	0.625842986214178
KEGG191	ST	30	-0.0334013917339799	0.0294597993091119	1346	1324	0.257203835935601	0.627316487329462
KEGG125	ST	6	-0.0102202221271961	0.00904223944702202	1346	1346	0.258689327797828	0.628946090807043
KEGG57	ST	121	-0.0199574286755755	0.0176494983574699	1346	1346	0.258393376099342	0.628946090807043
KEGG49	ST	109	-0.0123185935428892	0.0109263059660695	1346	1346	0.260862310506527	0.632043555005235
KEGG50	ST	30	-0.00407614223501704	0.00361637290020276	1346	1346	0.261195387253625	0.632043555005235
KEGG61	ST	109	-0.0123523227643316	0.0109558285277655	1346	1346	0.260920611434413	0.632043555005235
KEGG134	ST	582	-0.00915588253432316	0.00817373402124062	1346	1346	0.26321375875878	0.633937362644387
KEGG88	ST	30	-0.0118732413651266	0.0105840651461624	1346	1345	0.262952354215512	0.633937362644387
KEGG9	ST	22	-0.00970109064178493	0.0086388316309393	1346	1346	0.262988048418457	0.633937362644387
KEGG69	ST	7	0.00389729274195946	0.00348704606816967	1346	1346	0.264151564968932	0.635201966386229
KEGG19	ST	22	-0.00983324888967923	0.00878687481505618	1346	1346	0.264606646945376	0.635303006623446
KEGG19	ST	6	-0.00746282853380323	0.00668750360241595	1346	1346	0.265019187948182	0.635303006623446
KEGG106	ST	582	-0.0408201302193935	0.037340290931834	1346	1346	0.275734416016529	0.635622018576026
KEGG125	ST	121	-0.0205886425185108	0.0188426657173121	1346	1346	0.274789452961475	0.635622018576026
KEGG17	ST	188	-0.00756285984076351	0.00691216932772176	1346	1346	0.27610025176581	0.635622018576026
KEGG17	ST	5522	-0.0102271769578792	0.00932002737421551	1346	1346	0.273711651648249	0.635622018576026
KEGG18	ST	109	-0.0121331869425793	0.0109729859533844	1346	1346	0.270251230059459	0.635622018576026
KEGG21	ST	6	-0.00799779891203061	0.00731817648096509	1346	1346	0.274835994828854	0.635622018576026
KEGG25	ST	109	-0.0121119528327247	0.0109876503803222	1346	1346	0.271726243844206	0.635622018576026
KEGG26	ST	8	-0.0233555279475812	0.0212757695099365	1346	1346	0.27267113591001	0.635622018576026
KEGG28	ST	22	-0.0111098059396527	0.00997899048091607	1346	1346	0.266050384827945	0.635622018576026
KEGG30	ST	97	0.00652547953174117	0.00594534242454435	1346	1346	0.275928214304436	0.635622018576026
KEGG35	ST	97	0.00654739641317969	0.00594562343597211	1346	1346	0.276682366794164	0.635622018576026
KEGG36	ST	5522	-0.0126578377624223	0.0115622991458803	1346	1346	0.27411267646389	0.635622018576026
KEGG39	ST	121	-0.0186308830359144	0.0169428631327044	1346	1346	0.272926672564476	0.635622018576026
KEGG41	ST	30	0.00424213639601278	0.00385341321088977	1346	1346	0.273050955176831	0.635622018576026
KEGG46	ST	6	-0.0109982524876981	0.0100992552298265	1346	1346	0.276716538301454	0.635622018576026
KEGG49	ST	188	-0.00803876462801369	0.0072786245485935	1346	1346	0.271724583617226	0.635622018576026
KEGG51	ST	8	-0.00806625426223271	0.0073127535355082	1346	1346	0.270210400505079	0.635622018576026
KEGG52	ST	121	-0.020708712759388	0.0187105894140086	1346	1346	0.26863433744387	0.635622018576026
KEGG53	ST	6	-0.00731332538628143	0.00662404203827663	1346	1346	0.270284572188492	0.635622018576026
KEGG6	ST	6	-0.00845788083319869	0.00763963993793412	1346	1346	0.268780966043496	0.635622018576026
KEGG61	ST	97	0.00684384089866707	0.0062026740566167	1346	1346	0.270405772507409	0.635622018576026
KEGG62	ST	6	-0.00731291454124844	0.00662485062701621	1346	1346	0.270369701188251	0.635622018576026
KEGG66	ST	109	-0.0117160944929005	0.0106971694856438	1346	1346	0.274655779550485	0.635622018576026
KEGG66	ST	188	-0.00763342801772218	0.00695015621563898	1346	1346	0.274889525130457	0.635622018576026
KEGG69	ST	8	-0.00285020996892885	0.00258306233951509	1346	1346	0.270445509940367	0.635622018576026
KEGG84	ST	22	-0.0111348396770775	0.0100354422818212	1346	1345	0.267669641428262	0.635622018576026
KEGG93	ST	30	-0.0117645288766813	0.0106352989509647	1346	1345	0.269573529348736	0.635622018576026
KEGG94	ST	30	-0.0117645288766813	0.0106352989509647	1346	1345	0.269573529348736	0.635622018576026
KEGG8	ST	5522	-0.0126309555135627	0.0116286888442994	1346	1346	0.277899934933413	0.63738897147917
KEGG134	ST	5522	-0.0125643765122374	0.0117578337221834	1346	1346	0.285754056919582	0.637943930384627
KEGG19	ST	5522	-0.0102842149101782	0.00961694277770925	1346	1346	0.285295754175806	0.637943930384627
KEGG22	ST	5	-0.00370548723350486	0.00347511886002351	1346	1346	0.288402110469482	0.637943930384627
KEGG3	ST	1290	0.00966783683251627	0.00904973872365411	1346	1346	0.286619976285817	0.637943930384627
KEGG3	ST	398	0.0113291406332116	0.0105445487932272	1346	1346	0.284497202434583	0.637943930384627
KEGG30	ST	5	-0.0037643971429544	0.0034781300105849	1346	1346	0.281268468383269	0.637943930384627
KEGG35	ST	398	-0.00728810690369625	0.00674797649003207	1346	1346	0.286361391084619	0.637943930384627
KEGG36	ST	398	-0.00732143159556319	0.00672511727119092	1346	1346	0.283588474826352	0.637943930384627
KEGG37	ST	39	-0.0111975588597464	0.0104935747419163	1346	1346	0.286289135927767	0.637943930384627
KEGG39	ST	22	-0.0100785495269019	0.00936991671989623	1346	1346	0.283702456687231	0.637943930384627
KEGG40	ST	398	-0.00555179677386613	0.00513570772917337	1346	1346	0.283235331956921	0.637943930384627
KEGG44	ST	5522	-0.0126122871295986	0.0118739610894397	1346	1346	0.288504857405913	0.637943930384627
KEGG44	ST	97	0.00806781955300115	0.00757866760151089	1346	1346	0.28735108268435	0.637943930384627
KEGG45	ST	398	-0.0063911537698772	0.00593255275522784	1346	1346	0.284855173941538	0.637943930384627
KEGG51	ST	1290	-0.0132334039552882	0.0123759527936308	1346	1346	0.285138858672489	0.637943930384627
KEGG55	ST	4603	0.00518355568408127	0.00485364732086842	1346	1346	0.285754809856098	0.637943930384627
KEGG61	ST	188	-0.00796312579342465	0.00740165750915232	1346	1346	0.284137930463811	0.637943930384627
KEGG65	ST	121	-0.0213119054678597	0.02001434174811	1346	1346	0.28832776071864	0.637943930384627
KEGG68	ST	4603	0.00518277692345651	0.00485339382850306	1346	1346	0.285802020058951	0.637943930384627
KEGG80	ST	121	-0.0213124224837415	0.0200178714444519	1346	1346	0.288400858379408	0.637943930384627
KEGG81	ST	45	-0.0107759767839565	0.0099734464151411	1346	1346	0.280158610592888	0.637943930384627
KEGG84	ST	582	-0.00920087537980574	0.00860287739913743	1346	1345	0.285479906057713	0.637943930384627
KEGG88	ST	97	0.0175529346389859	0.0164054429532589	1346	1345	0.284969905538855	0.637943930384627
KEGG93	ST	4603	0.0232477669649174	0.0218516615832214	1346	1345	0.287599964507259	0.637943930384627
KEGG94	ST	4603	0.0232477669649174	0.0218516615832214	1346	1345	0.287599964507259	0.637943930384627
KEGG9	ST	6	-0.00712293677406741	0.0067107649987081	1346	1346	0.289078380324833	0.638295017675636
KEGG28	ST	582	-0.00913772955762723	0.00869153802501239	1346	1346	0.293738829028796	0.646729696531211
KEGG63	ST	8	-0.00244744286071933	0.00232618350603454	1346	1346	0.293395546171954	0.646729696531211
KEGG106	ST	188	-0.0393807437546578	0.0375785125899756	1346	1346	0.295994081472692	0.650764130552103
KEGG14	ST	5	-0.00365039851177026	0.00348477989066831	1346	1346	0.296948799316295	0.651931814761452
KEGG36	ST	6	-0.0100069707337395	0.00960236664583582	1346	1346	0.297608238385283	0.652448830306197
KEGG26	ST	15	0.0190700026484883	0.0183756155939769	1346	1346	0.299657487965529	0.656006933113727
KEGG22	ST	1290	-0.00690570655079696	0.00659342372888982	1346	1346	0.300225268080746	0.65610618453685
KEGG8	ST	6	-0.00992959779121771	0.00960319225354294	1346	1346	0.301401367152417	0.65610618453685
KEGG93	ST	97	0.0168485551542515	0.0162935413782432	1346	1345	0.301408104267416	0.65610618453685
KEGG94	ST	97	0.0168485551542515	0.0162935413782432	1346	1345	0.301408104267416	0.65610618453685
KEGG53	ST	582	-0.00825194068386012	0.00797143375285753	1346	1346	0.302595083240114	0.656655540693078
KEGG62	ST	582	-0.00825161715438485	0.00797303625230402	1346	1346	0.302710347685739	0.656655540693078
KEGG84	ST	398	-0.00728531139673134	0.0069076263419682	1346	1345	0.302940502853857	0.656655540693078
KEGG15	ST	1290	-0.00717329992673447	0.00694962089438948	1346	1346	0.306613774138592	0.658873111498386
KEGG17	ST	582	-0.00679119816761118	0.00661273834996237	1346	1346	0.305965042820573	0.658873111498386
KEGG2	ST	1290	0.00802412512856812	0.00785281950774159	1346	1346	0.307277382038242	0.658873111498386
KEGG28	ST	5	-0.00483031461095547	0.00472263890313575	1346	1346	0.308042282621031	0.658873111498386
KEGG37	ST	22	-0.0111314657669824	0.0108897840535039	1346	1346	0.307025560453929	0.658873111498386
KEGG55	ST	2990	-0.00818921223855864	0.00804648157851111	1346	1346	0.309059602247231	0.658873111498386
KEGG58	ST	109	0.0226209912175482	0.0221883092573071	1346	1346	0.309625015756812	0.658873111498386
KEGG68	ST	2990	-0.0081892040829675	0.00804592537329325	1346	1346	0.309026712796125	0.658873111498386
KEGG7	ST	582	-0.00818594585628389	0.00797319701999799	1346	1346	0.306415628443783	0.658873111498386
KEGG77	ST	5522	-0.0165838619237474	0.0163194504402334	1346	1346	0.309804172071915	0.658873111498386
KEGG8	ST	398	-0.00729737184826639	0.00705622434526898	1346	1346	0.307296903114032	0.658873111498386
KEGG84	ST	5522	-0.0126245019418596	0.0124017492270348	1346	1345	0.309246452363086	0.658873111498386
KEGG93	ST	39	-0.0179370226581122	0.0176457230286678	1346	1345	0.309957201250703	0.658873111498386
KEGG94	ST	39	-0.0179370226581122	0.0176457230286678	1346	1345	0.309957201250703	0.658873111498386
KEGG134	ST	6	-0.00981128304020898	0.00966908708186793	1346	1346	0.310501004879562	0.65889326457684
KEGG18	ST	188	-0.00763809278902658	0.00751610103282853	1346	1346	0.311426895189775	0.65889326457684
KEGG27	ST	5522	-0.0123566034969384	0.0121995365607523	1346	1346	0.311679205075984	0.65889326457684
KEGG57	ST	398	-0.00716214230769931	0.00698587154965919	1346	1346	0.310863589809689	0.65889326457684
KEGG45	ST	97	0.00511101569891047	0.00504076261349208	1346	1346	0.312608684127541	0.659951666491476
KEGG52	ST	5	-0.00436612231950337	0.00432185577631629	1346	1346	0.314050670939229	0.661181918707898
KEGG7	ST	109	-0.0118675036766981	0.0117509080047308	1346	1346	0.313835967368157	0.661181918707898
KEGG25	ST	188	-0.00760674741416718	0.00753611146414263	1346	1346	0.31467200433704	0.661584992725006
KEGG53	ST	109	-0.0119876705109945	0.0119707977669464	1346	1346	0.317891262589289	0.666293320079743
KEGG55	ST	45	0.00334245799845404	0.00334789556904277	1346	1346	0.318583605425376	0.666293320079743
KEGG62	ST	109	-0.0119872485049901	0.0119727774525684	1346	1346	0.317988084042571	0.666293320079743
KEGG68	ST	45	0.00334166366888376	0.00334751146816769	1346	1346	0.318643199206427	0.666293320079743
KEGG37	ST	398	-0.00729189815028098	0.00721222300126256	1346	1346	0.319492343607048	0.666327134012993
KEGG81	ST	2990	0.0214332524802977	0.0215234782421987	1346	1346	0.319525292333716	0.666327134012993
KEGG8	ST	121	-0.0200794744934967	0.0202269828826686	1346	1346	0.321050070442317	0.668600890948209
KEGG3	ST	30	0.004059048481761	0.00408843140223871	1346	1346	0.322191019082005	0.669165962708779
KEGG36	ST	121	-0.0201012915988588	0.0202852789795732	1346	1346	0.321914203883757	0.669165962708779
KEGG11	ST	109	-0.0118180292070686	0.0119446684464874	1346	1346	0.323731322948577	0.670555189795235
KEGG37	ST	582	-0.00920269263922995	0.00931708608100376	1346	1346	0.323711113646788	0.670555189795235
KEGG11	ST	582	-0.00823056273694824	0.00833863647783046	1346	1346	0.325118233198396	0.670719786718943
KEGG134	ST	121	-0.0200125656227617	0.0203244135649593	1346	1346	0.324990258867481	0.670719786718943
KEGG4	ST	109	-0.0113828869307832	0.0115313811905293	1346	1346	0.324857310638804	0.670719786718943
KEGG27	ST	121	-0.0180211509059205	0.0182997048181889	1346	1346	0.325790378337211	0.671206683080278
KEGG125	ST	398	-0.0077868899196777	0.00788077263385756	1346	1346	0.328660409690711	0.672809482793338
KEGG134	ST	398	-0.0072279785172569	0.00733907542637254	1346	1346	0.330065730675094	0.672809482793338
KEGG191	ST	8	-0.0323652011272242	0.0331021667275814	1346	1324	0.32846039158857	0.672809482793338
KEGG22	ST	398	-0.00690694572288443	0.0070047819695891	1346	1346	0.329631217918045	0.672809482793338
KEGG30	ST	398	-0.00692438883424725	0.00702358008634788	1346	1346	0.329733258387396	0.672809482793338
KEGG31	ST	398	-0.482515442023561	0.494309822625478	1346	1058	0.32953462078957	0.672809482793338
KEGG5	ST	22	-0.010945324775098	0.0112026948408538	1346	1345	0.328734461793723	0.672809482793338
KEGG6	ST	109	-0.0126863734546789	0.0129667747388438	1346	1346	0.328329371553841	0.672809482793338
KEGG39	ST	6	-0.00749372234769473	0.00769837034485551	1346	1346	0.330983959969029	0.673788775651238
KEGG15	ST	398	-0.00733641162717232	0.00749177503322822	1346	1346	0.332992809529357	0.675972646455613
KEGG52	ST	398	-0.00789578010247273	0.00807842676751175	1346	1346	0.332974280258206	0.675972646455613
KEGG84	ST	6	-0.0100191344505532	0.010351689636505	1346	1345	0.333374424080449	0.675972646455613
KEGG19	ST	97	0.00595899880982254	0.00618155405504966	1346	1346	0.335303378138248	0.678989340729952
KEGG25	ST	97	0.00579936438079588	0.00604868061514355	1346	1346	0.338054407491146	0.679229058045519
KEGG35	ST	109	-0.0133914358714749	0.0139626144550394	1346	1346	0.337724478826859	0.679229058045519
KEGG4	ST	582	-0.00788286464844707	0.00821080267398559	1346	1346	0.3383197648013	0.679229058045519
KEGG42	ST	121	-0.0162347008671488	0.0169509259707492	1346	1346	0.338511167979801	0.679229058045519
KEGG53	ST	97	0.00620239069613398	0.00644837380298543	1346	1346	0.336465621243263	0.679229058045519
KEGG54	ST	15	0.00718122839016548	0.00749377936992181	1346	1346	0.338270708215043	0.679229058045519
KEGG62	ST	97	0.00620223752776937	0.00644894821407841	1346	1346	0.3365204455986	0.679229058045519
KEGG14	ST	398	-0.00687263782763675	0.00712741869147417	1346	1346	0.340288711159841	0.680141767121903
KEGG17	ST	6	-0.00660493937291635	0.00692665585716402	1346	1346	0.340733789766724	0.680141767121903
KEGG28	ST	1290	-0.00782770283276918	0.00811767321566519	1346	1346	0.33966076645848	0.680141767121903
KEGG28	ST	6	-0.00960185709092927	0.010067939226565	1346	1346	0.340485811174016	0.680141767121903
KEGG28	ST	121	-0.0199838197253906	0.021003657565036	1346	1346	0.341581967911942	0.68075857757062
KEGG5	ST	582	-0.00903645856358	0.00951372645747542	1346	1345	0.342369810941949	0.68075857757062
KEGG88	ST	15	0.0105566203022145	0.0111007444361011	1346	1345	0.342129713363324	0.68075857757062
KEGG41	ST	15	0.00430311742030299	0.00452245964433079	1346	1346	0.344075459964869	0.680891771205874
KEGG65	ST	582	-0.0111553466447442	0.0117622738836616	1346	1346	0.344144672201358	0.680891771205874
KEGG80	ST	582	-0.011155874811406	0.011764342039393	1346	1346	0.344206496425062	0.680891771205874
KEGG86	ST	398	-0.00715974292293528	0.00734943809232587	1346	1346	0.34345804926425	0.680891771205874
KEGG21	ST	109	-0.0117315695895625	0.0124407064577033	1346	1346	0.345975464808482	0.682636205564428
KEGG5	ST	39	-0.0101665311761728	0.0107782127556811	1346	1345	0.345725721285923	0.682636205564428
KEGG19	ST	8	-0.00452191359244661	0.0048117879158841	1346	1346	0.347865223787401	0.682837926461242
KEGG26	ST	6	-0.0275826303857773	0.029390628680725	1346	1346	0.348296148324935	0.682837926461242
KEGG37	ST	5522	-0.012642487293456	0.0134402527978976	1346	1346	0.347253834956147	0.682837926461242
KEGG42	ST	39	-0.00750512907545292	0.00798656902983483	1346	1346	0.348030613816504	0.682837926461242
KEGG81	ST	7	0.010040674585183	0.0106792463603523	1346	1346	0.347284025956669	0.682837926461242
KEGG139	ST	2990	-0.00946289352621808	0.0101240367655355	1346	1346	0.350140075121047	0.683202974989999
KEGG27	ST	22	-0.00946486336781476	0.0101074550689083	1346	1346	0.350212983724482	0.683202974989999
KEGG41	ST	7	0.00836061721095079	0.00892683166791439	1346	1346	0.34922200750465	0.683202974989999
KEGG71	ST	2990	-0.00910562270581699	0.00974458576065114	1346	1346	0.35025805540423	0.683202974989999
KEGG103	ST	2990	-0.00933315879476473	0.0100224272291193	1346	1346	0.351923338026591	0.683987590321145
KEGG23	ST	109	-0.0113954315223392	0.0122211836433628	1346	1346	0.352250636824078	0.683987590321145
KEGG65	ST	2990	-0.00853987147089067	0.00918057955356319	1346	1346	0.352433424989185	0.683987590321145
KEGG80	ST	2990	-0.00854005658000104	0.00918086686337717	1346	1346	0.352438050113494	0.683987590321145
KEGG106	ST	7	-0.0157966994111427	0.0170139858876884	1346	1346	0.353349179090039	0.684016907856468
KEGG124	ST	2990	-0.00917593763155371	0.00989195821294324	1346	1346	0.353786522841942	0.684016907856468
KEGG64	ST	188	0.0322921269885919	0.0346973501368672	1346	1346	0.353188542163588	0.684016907856468
KEGG50	ST	121	-0.0150018443488725	0.0161888786666759	1346	1346	0.354311021621311	0.684171470859721
KEGG17	ST	109	-0.0108532924390993	0.0117518216763485	1346	1346	0.35614073716534	0.686515229075235
KEGG50	ST	188	-0.00617423326510196	0.00666770911959864	1346	1346	0.356416938291821	0.686515229075235
KEGG23	ST	582	-0.00775966280598925	0.00841373348392433	1346	1346	0.357834314886576	0.688248101783301
KEGG42	ST	1290	-0.0073984737776268	0.00796535294157454	1346	1346	0.358211000343356	0.688248101783301
KEGG106	ST	398	-0.0280089974628611	0.0306415349254494	1346	1346	0.360866541631609	0.690438617131418
KEGG4	ST	2990	-0.00779333564232397	0.00851418514518548	1346	1346	0.360216750926013	0.690438617131418
KEGG42	ST	188	-0.00690687652460263	0.00752834591399621	1346	1346	0.361594233533413	0.690438617131418
KEGG57	ST	109	-0.0132656621961419	0.0145231233249807	1346	1346	0.361222094296142	0.690438617131418
KEGG84	ST	121	-0.0200637615096917	0.0219321790197477	1346	1345	0.360473372127557	0.690438617131418
KEGG5	ST	5522	-0.0125475638663849	0.0137652080749582	1346	1345	0.362175602702418	0.690691762774501
KEGG52	ST	109	-0.0140169462799537	0.0154047894194488	1346	1346	0.363081832022601	0.691563043914335
KEGG88	ST	39	-0.0160413835686973	0.0176459127903071	1346	1345	0.363848470161706	0.692166619998598
KEGG11	ST	1290	-0.00710610004028806	0.00783200942034012	1346	1346	0.364596718370521	0.69273376490399
KEGG25	ST	1290	-0.0073243166562936	0.00809631329746117	1346	1346	0.366548362007458	0.693019568955133
KEGG50	ST	39	-0.00676876865669896	0.00747857140501248	1346	1346	0.365831382344731	0.693019568955133
KEGG61	ST	5522	-0.0082015918548296	0.00906610203115222	1346	1346	0.366481238684424	0.693019568955133
KEGG66	ST	5522	-0.00805742260008681	0.00887522855990115	1346	1346	0.365235934818674	0.693019568955133
KEGG125	ST	109	-0.0138968760390743	0.0155103213647181	1346	1346	0.370473010897149	0.696726756097313
KEGG19	ST	109	-0.0116619452674777	0.0130226929616772	1346	1346	0.371663051195308	0.696726756097313
KEGG53	ST	188	-0.00742111151827928	0.00827678566127697	1346	1346	0.37145690623337	0.696726756097313
KEGG62	ST	188	-0.00742050127849938	0.00827835922366408	1346	1346	0.371586523474481	0.696726756097313
KEGG64	ST	22	0.0291781867674016	0.032553379549715	1346	1346	0.371169711401163	0.696726756097313
KEGG9	ST	109	-0.0115362082628648	0.0128217183213727	1346	1346	0.369414809986737	0.696726756097313
KEGG9	ST	582	-0.00789346718848622	0.00880835732670132	1346	1346	0.371678146040217	0.696726756097313
KEGG27	ST	6	-0.00745882574145501	0.00835823309508151	1346	1346	0.372685913486791	0.69776596211213
KEGG19	ST	582	-0.00804071666527242	0.00900465307585309	1346	1346	0.373318570283141	0.697904122708815
KEGG40	ST	5	-0.0022828290825621	0.00256385063024609	1346	1346	0.374328512024119	0.697904122708815
KEGG42	ST	22	-0.00742554071474831	0.00836330336126247	1346	1346	0.375396715601613	0.697904122708815
KEGG6	ST	5	-0.00363730434204809	0.00408088441774069	1346	1346	0.374559116519746	0.697904122708815
KEGG65	ST	109	-0.0146201389884074	0.0164552452393337	1346	1346	0.375413887579768	0.697904122708815
KEGG80	ST	109	-0.0146206560043366	0.0164581307626841	1346	1346	0.375480580638661	0.697904122708815
KEGG258	ST	30	-0.0144928558139118	0.0164329212870921	1346	1344	0.378008741202845	0.701755672751722
KEGG51	ST	7	0.00772852197700505	0.00877909504413931	1346	1346	0.378841522590864	0.702454341285951
KEGG54	ST	398	0.016803924687369	0.0191345872018887	1346	1346	0.380293465363803	0.703451494224632
